Device,DateRecord,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid GPS
Contractor Seal Pros Blade 2,12/10/2021 14:15:02,0,-96.70999,43.52945,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:15:06,4.970969677,-96.72829,43.54519,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:15:06,0,-96.80044,43.50029,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:15:08,0.62137121,-96.80044,43.50029,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:15:09,0.62137121,-96.70997,43.52945,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:15:10,0,-96.70997,43.52945,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:15:14,3.728227139,-96.80033,43.50029,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:15:14,0,-96.70997,43.52945,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:15:28,0.62137121,-96.72832,43.54486,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:15:30,0,-96.72832,43.54486,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:15:32,6.835083008,-96.80025,43.50072,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:15:36,1.242742419,-96.72835,43.54483,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:15:36,1.242742419,-96.70999,43.52945,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:15:41,4.349598408,-96.70999,43.5294,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:15:59,0,-96.70999,43.52919,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:16:00,6.835083008,-96.75392,43.48035,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:16:08,6.213711739,-96.80025,43.50162,TRUE,FALSE,TRUE,TRUE
Street Sander SF829033,12/10/2021 14:16:15,0,-96.71498,43.57035,FALSE,FALSE,TRUE,FALSE
Contractor Prairie States Blade 1,12/10/2021 14:16:20,12.42742348,-96.80025,43.50206,TRUE,FALSE,TRUE,TRUE
Street Sander SF829024,12/10/2021 14:16:22,0,-96.71664,43.57113,FALSE,FALSE,TRUE,FALSE
Contractor RMS Excavating Blade 2,12/10/2021 14:16:23,6.213711739,-96.75468,43.4805,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:16:29,19.26250648,-96.688,43.5512,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:16:33,9.320568085,-96.80025,43.50264,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:16:46,17.39839363,-96.68959,43.55123,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:16:52,1.242742419,-96.71001,43.52922,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:16:53,7.456454277,-96.79951,43.50323,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:16:53,1.242742419,-96.71001,43.52922,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:17:01,7.456454277,-96.69061,43.55126,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:17:04,6.835083008,-96.75612,43.48011,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:17:04,6.835083008,-96.71004,43.52945,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:17:07,3.728227139,-96.72829,43.5435,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:17:11,5.592340946,-96.79933,43.50372,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:17:12,0,-96.71001,43.52955,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:17:14,9.320568085,-96.69128,43.55131,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:17:24,16.15565109,-96.69138,43.55187,TRUE,FALSE,TRUE,TRUE
Street Sander SF829043,12/10/2021 14:17:27,0,-96.7149,43.57033,FALSE,FALSE,TRUE,FALSE
Street Sander SF829043,12/10/2021 14:17:34,0,-96.7149,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor Seal Pros Blade 2,12/10/2021 14:17:42,0,-96.71001,43.52955,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:17:46,6.835083008,-96.75771,43.48011,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:17:55,16.15565109,-96.69146,43.55359,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:18:02,6.835083008,-96.75827,43.48024,TRUE,FALSE,TRUE,TRUE
Street Sander SF829043,12/10/2021 14:18:02,0,-96.7149,43.57033,FALSE,FALSE,TRUE,FALSE
Contractor Prairie States Blade 1,12/10/2021 14:18:04,6.213711739,-96.79936,43.50507,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:18:05,0.62137121,-96.71004,43.52955,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:18:06,0,-96.71004,43.52955,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:18:07,1.242742419,-96.71004,43.52955,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:18:15,4.349598408,-96.71001,43.52945,TRUE,FALSE,TRUE,TRUE
Street Sander SF829029,12/10/2021 14:18:19,0,-96.71473,43.57069,FALSE,FALSE,TRUE,FALSE
Contractor Seal Pros Blade 2,12/10/2021 14:18:20,0,-96.70997,43.52942,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:18:21,2.485484838,-96.70997,43.52942,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:18:28,6.835083008,-96.75917,43.48058,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:18:32,2.485484838,-96.71014,43.52942,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:18:44,5.592340946,-96.71037,43.52942,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:18:46,3.728227139,-96.72829,43.54189,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:18:46,18.01976395,-96.69154,43.5573,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:18:50,7.456454277,-96.80005,43.5064,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:18:51,24.23347664,-96.69154,43.55774,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:18:58,6.835083008,-96.76022,43.48071,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:19:03,0,-96.71076,43.52942,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:19:08,0,-96.72832,43.54163,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:19:10,20.50524902,-96.69148,43.55947,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:19:10,0.62137121,-96.71078,43.52942,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:19:16,0,-96.71081,43.52942,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:19:17,6.835083008,-96.76086,43.4805,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:19:26,0.62137121,-96.71084,43.52945,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:19:28,25.47621918,-96.69146,43.56116,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:19:34,20.50524902,-96.69146,43.5617,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:19:36,11.18468189,-96.80016,43.50797,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:19:41,6.213711739,-96.76142,43.47999,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:19:45,1.242742419,-96.72832,43.54161,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:19:45,8.699196815,-96.80016,43.50833,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:19:47,3.106855869,-96.71114,43.52947,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:19:50,0,-96.80016,43.50838,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:19:52,18.01976395,-96.69146,43.56311,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:19:54,3.106855869,-96.72837,43.54148,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:19:55,6.213711739,-96.76188,43.47986,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:19:58,1.864113569,-96.80016,43.5084,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:20:02,6.835083008,-96.80016,43.50848,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:20:04,9.320568085,-96.69146,43.56377,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:20:11,7.456454277,-96.69151,43.56401,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:20:11,9.320568085,-96.71124,43.53009,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:20:15,0,-96.69151,43.56406,TRUE,FALSE,TRUE,TRUE
Street Flusher SF820028,12/10/2021 14:20:15,0,-96.71386,43.57138,FALSE,FALSE,TRUE,FALSE
Contractor RMS Excavating Blade 2,12/10/2021 14:20:23,6.835083008,-96.76288,43.47991,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:20:25,5.592340946,-96.72919,43.54155,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:20:26,1.242742419,-96.69151,43.56406,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:20:29,9.320568085,-96.80016,43.50925,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:20:39,6.835083008,-96.69161,43.56434,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:20:50,13.67016602,-96.69222,43.56419,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:20:54,1.864113569,-96.72975,43.54161,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:20:58,17.39839363,-96.69276,43.56398,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:20:59,5.592340946,-96.76395,43.48042,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:06,0,-96.72975,43.54168,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:21:07,12.42742348,-96.69341,43.5637,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:08,0.62137121,-96.72975,43.54168,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:09,5.592340946,-96.72975,43.54171,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:10,1.864113569,-96.72975,43.54171,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:21:13,18.01976395,-96.69389,43.5635,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:18,1.242742419,-96.72975,43.54179,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:21:19,22.9907341,-96.69453,43.56326,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:20,5.592340946,-96.72978,43.54181,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:21:20,4.349598408,-96.76452,43.4805,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:30,0,-96.72978,43.54181,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:31,1.242742419,-96.72975,43.54181,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:37,0,-96.72975,43.54181,TRUE,FALSE,TRUE,TRUE
Street Sander SF829022,12/10/2021 14:21:37,0,-96.71564,43.5711,FALSE,FALSE,TRUE,FALSE
Contractor D&G Blade 1,12/10/2021 14:21:39,0.62137121,-96.72975,43.54181,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:40,0,-96.72975,43.54181,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:42,0.62137121,-96.72975,43.54181,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:44,0,-96.72973,43.54181,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:21:45,20.50524902,-96.69717,43.56234,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:46,6.835083008,-96.72973,43.54186,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:48,0,-96.72973,43.54186,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:49,1.242742419,-96.72973,43.54186,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:21:50,8.699196815,-96.71127,43.53436,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:21:53,19.26250648,-96.69798,43.56216,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:21:55,0,-96.72971,43.54184,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:22:00,4.970969677,-96.80016,43.51191,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:22:04,0,-96.72971,43.54184,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:22:06,1.242742419,-96.72973,43.54186,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:22:08,9.320568085,-96.80018,43.51214,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:22:11,3.728227139,-96.71124,43.5349,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:22:16,0,-96.72975,43.54194,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:22:17,9.320568085,-96.71127,43.53505,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:22:18,0.62137121,-96.72975,43.54194,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:22:20,6.213711739,-96.72975,43.54197,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:22:23,0.62137121,-96.72975,43.54202,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:22:25,5.592340946,-96.76652,43.48035,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:22:33,4.970969677,-96.71127,43.53544,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:22:39,5.592340946,-96.72975,43.54217,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:22:39,9.941939354,-96.71127,43.53564,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:22:41,0,-96.7668,43.48032,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:22:52,21.74799156,-96.70461,43.56211,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:22:58,8.077825546,-96.8002,43.51378,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:22:59,0,-96.7668,43.48032,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 14:22:59,0,-96.71513,43.57087,FALSE,FALSE,TRUE,FALSE
Contractor D&G Blade 1,12/10/2021 14:23:00,0,-96.72975,43.54232,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:03,2.485484838,-96.72975,43.54235,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:06,0,-96.72975,43.54235,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 14:23:06,0,-96.71513,43.57087,FALSE,FALSE,TRUE,FALSE
Contractor D&G Blade 1,12/10/2021 14:23:07,3.106855869,-96.72975,43.54232,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:08,0,-96.72975,43.54232,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:23:08,1.242742419,-96.76682,43.48032,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:09,0.62137121,-96.72975,43.54235,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:10,0,-96.72975,43.54235,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:15,1.242742419,-96.72975,43.54235,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:23:28,24.23347664,-96.70933,43.56214,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:23:28,3.728227139,-96.80082,43.51455,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:23:28,3.728227139,-96.76708,43.48037,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:23:29,10.56331062,-96.71127,43.53774,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:23:36,4.349598408,-96.80082,43.5147,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 14:23:37,0,-96.71513,43.57087,FALSE,FALSE,TRUE,FALSE
Contractor Prairie States Blade 1,12/10/2021 14:23:41,6.835083008,-96.80069,43.51475,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:43,3.728227139,-96.72975,43.54271,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:23:46,0,-96.80059,43.51475,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:23:47,1.864113569,-96.80059,43.51475,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:23:47,0,-96.76708,43.48058,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:49,2.485484838,-96.72975,43.54281,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:23:51,10.56331062,-96.71127,43.56219,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:52,8.077825546,-96.72973,43.54286,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:23:56,6.835083008,-96.80082,43.51475,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:23:57,1.864113569,-96.72975,43.54291,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:24:01,1.242742419,-96.80095,43.51478,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:24:07,27.34033203,-96.7114,43.56339,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:08,1.864113569,-96.72978,43.54304,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:24:08,1.242742419,-96.76705,43.48055,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:10,6.835083008,-96.72978,43.54309,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:24:14,4.970969677,-96.80095,43.51457,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:16,2.485484838,-96.72978,43.54319,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:22,6.213711739,-96.72978,43.5433,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:24:24,9.941939354,-96.71132,43.54005,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:29,4.349598408,-96.72978,43.54342,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:30,8.699196815,-96.72975,43.54345,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:24:31,26.09758949,-96.71137,43.56608,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:33,3.728227139,-96.72975,43.5435,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:24:38,0.62137121,-96.76705,43.48017,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:24:43,1.864113569,-96.72978,43.5436,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:24:44,0,-96.76705,43.48011,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:24:48,7.456454277,-96.80025,43.51375,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 14:24:51,0.62137121,-96.71462,43.57,FALSE,FALSE,TRUE,FALSE
Contractor RMS Excavating Blade 2,12/10/2021 14:24:54,0.62137121,-96.76705,43.48014,TRUE,FALSE,TRUE,TRUE
Street Message Board SF090139,12/10/2021 14:25:06,0,-96.71696,43.57122,FALSE,TRUE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:25:08,3.728227139,-96.71127,43.54128,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:25:10,3.106855869,-96.76698,43.48024,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:25:16,25.47621918,-96.71127,43.57095,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:25:16,8.699196815,-96.71099,43.5413,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:25:22,4.349598408,-96.72978,43.54412,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:25:26,8.077825546,-96.80025,43.51273,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:25:28,8.699196815,-96.71043,43.54128,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:25:43,8.077825546,-96.70984,43.54104,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:25:50,0,-96.72971,43.54445,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:25:54,0.62137121,-96.72971,43.54445,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:25:54,6.213711739,-96.76565,43.48024,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:25:55,8.699196815,-96.7095,43.54074,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:25:59,0,-96.72973,43.54445,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:26:09,0.62137121,-96.72973,43.54447,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:26:10,17.39839363,-96.71068,43.57522,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:26:12,0,-96.72973,43.5445,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:26:16,0.62137121,-96.72973,43.5445,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:26:17,6.213711739,-96.76488,43.48037,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:26:21,10.56331062,-96.70901,43.53974,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 14:26:29,0,-96.71442,43.57079,FALSE,FALSE,TRUE,FALSE
Street Sander SF829037,12/10/2021 14:26:31,0,-96.71337,43.57095,FALSE,FALSE,TRUE,FALSE
Contractor First Rate Blade 4,12/10/2021 14:26:33,25.47621918,-96.71068,43.57704,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:26:38,5.592340946,-96.76414,43.48035,TRUE,FALSE,TRUE,TRUE
Street Sander SF829037,12/10/2021 14:26:38,0,-96.71337,43.57095,FALSE,FALSE,TRUE,FALSE
Contractor Seal Pros Blade 2,12/10/2021 14:26:47,9.941939354,-96.70797,43.53899,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:26:48,0,-96.76398,43.48032,TRUE,FALSE,TRUE,TRUE
Contractor D&G Blade 1,12/10/2021 14:27:01,3.106855869,-96.72975,43.54506,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:27:05,6.213711739,-96.80023,43.51035,TRUE,FALSE,TRUE,TRUE
Street Sander SF829037,12/10/2021 14:27:07,0,-96.71337,43.57095,FALSE,FALSE,TRUE,FALSE
Contractor RMS Excavating Blade 2,12/10/2021 14:27:08,0,-96.76398,43.48032,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:27:09,9.941939354,-96.70702,43.53841,TRUE,FALSE,TRUE,TRUE
Contractor RMS Excavating Blade 2,12/10/2021 14:27:10,0.62137121,-96.76398,43.48032,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 14:27:11,28.58307457,-96.71124,43.58126,TRUE,FALSE,TRUE,TRUE
Contractor Prairie States Blade 1,12/10/2021 14:27:11,7.456454277,-96.80023,43.5102,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 14:27:12,0,-96.71442,43.57079,TRUE,FALSE,TRUE,FALSE
Contractor Prairie States Blade 1,12/10/2021 14:27:17,1.864113569,-96.80023,43.51007,TRUE,FALSE,TRUE,TRUE
Contractor Seal Pros Blade 2,12/10/2021 14:27:17,6.213711739,-96.70674,43.53825,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 14:27:17,0,-96.71442,43.57079,TRUE,FALSE,TRUE,FALSE
