OID_,Device,Device_Group,datetimerecorded,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid_GPS,datetime1
10641,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:41 PM,1,-96.726119999999995,43.514139999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:41
10642,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:43 PM,5,-96.778040000000004,43.433549999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:43
10643,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 4:56:44 PM,4,-96.723759999999999,43.541550000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:44
10644,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:56:44 PM,6,-96.757069999999999,43.508450000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:44
10645,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:45 PM,0,-96.726119999999995,43.514139999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:45
10646,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:47 PM,2,-96.726119999999995,43.514139999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:47
10647,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:49 PM,0,-96.777979999999999,43.433470000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:49
10648,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:50 PM,0,-96.777979999999999,43.433470000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:50
10649,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:56:51 PM,7,-96.757320000000007,43.508450000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:51
10650,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:54 PM,2,-96.777979999999999,43.433500000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:54
10651,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:56:54 PM,6,-96.726119999999995,43.514240000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:54
10652,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:56:56 PM,8,-96.662400000000005,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:56:56
10653,Street Sander SF829029,"Sanders, Sanders",12/10/2021 4:56:58 PM,0,-96.714699999999993,43.570689999999999,FALSE,FALSE,TRUE,FALSE,12/10/2021 4:56:58
10654,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:57:03 PM,0,-96.757549999999995,43.508450000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:03
10655,Street Sander SF829037,"Sanders, Sanders",12/10/2021 4:57:06 PM,0,-96.713369999999998,43.570950000000003,FALSE,FALSE,TRUE,FALSE,12/10/2021 4:57:06
10656,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:07 PM,6,-96.778210000000001,43.433619999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:07
10657,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 4:57:10 PM,5,-96.723690000000005,43.541989999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:10
10658,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:11 PM,3,-96.726119999999995,43.514550000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:11
10659,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:57:13 PM,1,-96.757549999999995,43.508450000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:13
10660,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:20 PM,0,-96.778469999999999,43.433729999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:20
10661,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:22 PM,2,-96.778440000000003,43.433729999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:22
10662,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:26 PM,0,-96.726119999999995,43.514699999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:26
10663,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:57:33 PM,11,-96.758449999999996,43.508429999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:33
10664,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 4:57:35 PM,7,-96.736530000000002,43.475200000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:35
10665,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:40 PM,6,-96.778059999999996,43.433549999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:40
10666,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 4:57:45 PM,0,-96.736789999999999,43.475230000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:45
10667,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:47 PM,0,-96.778009999999995,43.433470000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:47
10668,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:49 PM,2,-96.778009999999995,43.433470000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:49
10669,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:57:50 PM,11,-96.759420000000006,43.508150000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:50
10670,Street Sander SF829032,"Sanders, Sanders",12/10/2021 4:57:52 PM,0,-96.716390000000004,43.571129999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 4:57:52
10671,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:57:53 PM,2,-96.726140000000001,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:53
10672,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:57:57 PM,6,-96.660100000000000,43.543779999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:57:57
10673,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 4:58:12 PM,0,-96.736789999999999,43.475230000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:12
10674,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:58:13 PM,4,-96.778440000000003,43.433680000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:13
10675,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:58:18 PM,11,-96.761039999999994,43.507660000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:18
10676,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:58:18 PM,0,-96.778499999999994,43.433729999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:18
10677,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:58:19 PM,1,-96.778469999999999,43.433700000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:19
10678,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:58:42 PM,4,-96.778040000000004,43.433470000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:42
10679,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:58:46 PM,7,-96.658410000000003,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:46
10680,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:58:46 PM,0,-96.778009999999995,43.433450000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:46
10681,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:58:47 PM,1,-96.778009999999995,43.433450000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:47
10682,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 4:58:49 PM,4,-96.723690000000005,43.543270000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:49
10683,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 4:58:50 PM,6,-96.726140000000001,43.516080000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:50
10684,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:58:51 PM,0,-96.658330000000007,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:58:51
10685,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:01 PM,1,-96.658299999999997,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:01
10686,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:14 PM,0,-96.658169999999998,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:14
10687,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:59:14 PM,4,-96.778440000000003,43.433680000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:14
10688,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:59:17 PM,0,-96.778440000000003,43.433680000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:17
10689,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:18 PM,1,-96.658169999999998,43.543830000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:18
10690,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:59:19 PM,2,-96.778440000000003,43.433680000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:19
10691,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:21 PM,0,-96.658199999999994,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:21
10692,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:23 PM,1,-96.658199999999994,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:23
10693,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:59:26 PM,4,-96.778319999999994,43.433599999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:26
10694,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:29 PM,0,-96.658169999999998,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:29
10695,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 4:59:29 PM,11,-96.765540000000001,43.507660000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:29
10696,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:30 PM,1,-96.658169999999998,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:30
10697,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:31 PM,0,-96.658169999999998,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:31
10698,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:34 PM,1,-96.658169999999998,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:34
10699,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:36 PM,2,-96.658169999999998,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:36
10700,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:38 PM,0,-96.658199999999994,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:38
10701,Street Sander SF829039,"Sanders, Sanders",12/10/2021 4:59:38 PM,0,-96.714960000000005,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 4:59:38
10702,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 4:59:39 PM,1,-96.658199999999994,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:39
10703,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:59:45 PM,0,-96.778009999999995,43.433399999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:45
10704,Street Sander SF829039,"Sanders, Sanders",12/10/2021 4:59:45 PM,0,-96.714960000000005,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 4:59:45
10705,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 4:59:47 PM,1,-96.778009999999995,43.433399999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:47
10706,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 4:59:51 PM,0,-96.736819999999994,43.475169999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:51
10707,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 4:59:54 PM,1,-96.736819999999994,43.475169999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 4:59:54
10708,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 5:00:00 PM,0,-96.736850000000004,43.475169999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:00
10709,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:00:01 PM,6,-96.657660000000007,43.543779999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:01
10710,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 5:00:01 PM,1,-96.736869999999996,43.475200000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:01
10711,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:00:07 PM,0,-96.657560000000004,43.543779999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:07
10712,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 5:00:09 PM,0,-96.736890000000002,43.475200000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:09
10713,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:00:10 PM,1,-96.657560000000004,43.543779999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:10
10714,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:00:11 PM,0,-96.657560000000004,43.543779999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:11
10715,Street Sander SF829039,"Sanders, Sanders",12/10/2021 5:00:11 PM,0,-96.714960000000005,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 5:00:11
10716,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:00:13 PM,4,-96.778440000000003,43.433619999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:13
10717,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:00:16 PM,0,-96.778440000000003,43.433650000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:16
10718,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:00:18 PM,2,-96.778440000000003,43.433619999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:18
10719,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 5:00:21 PM,1,-96.736890000000002,43.475200000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:21
10720,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:00:27 PM,2,-96.657560000000004,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:27
10721,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:00:28 PM,4,-96.723709999999997,43.544550000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:28
10722,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 5:00:29 PM,5,-96.726200000000006,43.518749999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:29
10723,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:00:33 PM,7,-96.657380000000003,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:33
10724,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:00:44 PM,1,-96.777979999999999,43.433369999999996,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:44
10725,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:00:45 PM,0,-96.777979999999999,43.433369999999996,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:45
10726,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:00:46 PM,2,-96.777979999999999,43.433369999999996,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:00:46
10727,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:01:05 PM,4,-96.778270000000006,43.433500000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:05
10728,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:01:06 PM,6,-96.723709999999997,43.545389999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:06
10729,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 5:01:08 PM,11,-96.772019999999998,43.507660000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:08
10730,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:01:12 PM,0,-96.723709999999997,43.545450000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:12
10731,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:01:15 PM,9,-96.655389999999997,43.543810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:15
10732,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:01:16 PM,1,-96.723709999999997,43.545450000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:16
10733,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:01:19 PM,0,-96.723709999999997,43.545450000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:19
10734,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:01:20 PM,0,-96.778499999999994,43.433619999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:20
10735,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:01:21 PM,1,-96.778469999999999,43.433619999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:21
10736,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:01:26 PM,1,-96.723709999999997,43.545450000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:26
10737,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:01:27 PM,0,-96.723709999999997,43.545450000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:27
10738,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 5:01:30 PM,7,-96.739099999999993,43.475230000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:30
10739,Street Sander SF829045,"Sanders, Sanders",12/10/2021 5:01:43 PM,0,-96.715109999999996,43.570869999999999,FALSE,FALSE,TRUE,FALSE,12/10/2021 5:01:43
10740,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:01:44 PM,5,-96.778040000000004,43.433369999999996,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:44
10741,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:01:48 PM,0,-96.777979999999999,43.433349999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:48
10742,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:01:50 PM,1,-96.777979999999999,43.433349999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:01:50
10743,Street Sander SF829045,"Sanders, Sanders",12/10/2021 5:01:50 PM,0,-96.715109999999996,43.570869999999999,FALSE,FALSE,TRUE,FALSE,12/10/2021 5:01:50
10744,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:02:00 PM,9,-96.653109999999998,43.543880000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:00
10745,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:02:02 PM,1,-96.723709999999997,43.545470000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:02
10746,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:02:03 PM,0,-96.723709999999997,43.545470000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:03
10747,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:02:07 PM,0,-96.723709999999997,43.545470000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:07
10748,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:08 PM,7,-96.726219999999998,43.521430000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:08
10749,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:02:14 PM,0,-96.652600000000007,43.543880000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:14
10750,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:18 PM,4,-96.778469999999999,43.433599999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:18
10751,Street Sander SF829045,"Sanders, Sanders",12/10/2021 5:02:18 PM,0,-96.715109999999996,43.570869999999999,FALSE,FALSE,TRUE,FALSE,12/10/2021 5:02:18
10752,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:21 PM,0,-96.778499999999994,43.433619999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:21
10753,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:23 PM,1,-96.778499999999994,43.433599999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:23
10754,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:38 PM,0,-96.726219999999998,43.521999999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:38
10755,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:40 PM,1,-96.726200000000006,43.521999999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:40
10756,Contractor Seal Pros Blade 1,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:44 PM,4,-96.778189999999995,43.433419999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:44
10757,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:02:45 PM,1,-96.652600000000007,43.543909999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:45
10758,Contractor Prairie States Blade 1,"Contractor Motor Graders, Prairie States",12/10/2021 5:02:47 PM,11,-96.778270000000006,43.507640000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:47
10759,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:02:54 PM,1,-96.723690000000005,43.545520000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:54
10760,Contractor First Rate Blade 4,"Contractor Motor Graders, First Rate",12/10/2021 5:02:54 PM,7,-96.652289999999994,43.543880000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:54
10761,Contractor D&G Blade 1,"Contractor Motor Graders, D&G Concrete",12/10/2021 5:02:55 PM,0,-96.723690000000005,43.545520000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:55
10762,Contractor Seal Pros Blade 2,"Contractor Motor Graders, Seal Pros",12/10/2021 5:02:58 PM,6,-96.726219999999998,43.522300000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:02:58
10763,Contractor RMS Excavating Blade 2,Contractor Motor Graders,12/10/2021 5:03:09 PM,6,-96.743170000000006,43.475230000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 5:03:09
